"","Category_Level_2Accessories","Category_Level_2Bags","Category_Level_2Beauty.Boxes","Category_Level_2Body.Care","Category_Level_2Books","Category_Level_2Clothing","Category_Level_2DVD.and.Blu.Ray","Category_Level_2Footwear","Category_Level_2Fragrance","Category_Level_2Games","Category_Level_2Garden","Category_Level_2Gifting","Category_Level_2Gifts","Category_Level_2Hair.Care","Category_Level_2Health.and.Beauty.Electricals","Category_Level_2Health.and.Beauty.Gift.Sets","Category_Level_2Homeware","Category_Level_2Make.Up","Category_Level_2Merchandise","Category_Level_2Music","Category_Level_2Nail.Care","Category_Level_2NULL","Category_Level_2Shaving","Category_Level_2Skin.Care","Category_Level_2Sports","Category_Level_2Sports.Nutrition","Category_Level_2Tech","Category_Level_2Toys","Delivery_Option_Type_Key","Payment_Method_Key","Locale_Key","Order_Sequence_No","Medium_Key","Campaign_Key","Order_Payment_Status_Key","Payment_Provider_Key","Ordered_Product_Key","Product_Charge_Price","Ordered_Qty","Cancelled_Qty","pay_key_num","num_valid","count","prop","canc_prop","fraud_status","Site_Key"
"1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,14,106,2,0,3,2438390,21.0658,1,0,0,23,23,1,0,0,"119"
"2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,14,106,2,0,3,2387870,23.1732,1,0,0,23,23,1,0,0,"119"
"3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,14,106,2,0,3,2387911,17.9126,1,0,0,23,23,1,0,0,"119"
"4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,14,106,2,0,3,2272624,10.529,1,0,0,23,23,1,0,0,"119"
"5",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,2298750,24.2347,1,0,0,1,1,1,0,0,"119"
"6",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,2,1,2,0,2,2425655,21.2766,1,0,0,1,1,1,0,0,"119"
"7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,1049510,18.7243,1,0,0,1,1,1,0,0,"119"
"8",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,2,106,2,0,3,1890218,51.6304,1,0,0,3,3,1,0,0,"119"
"9",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,2,106,2,0,3,1873939,5.2684,1,0,0,3,3,1,0,0,"119"
"10",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,15,118,2,0,3,2373581,16.8511,1,0,0,1,1,1,0,0,"119"
"11",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,24,106,2,0,1,2383372,15.8052,1,0,0,3,3,1,0,0,"119"
"12",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,24,106,2,0,1,2307088,0,1,0,0,3,3,1,0,0,"119"
"13",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,8,57,13,82461,0,-1,2383372,0,1,0,0,2,2,1,0,0,"119"
"14",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,8,57,13,82461,0,-1,2193394,0,1,0,0,2,2,1,0,0,"119"
"15",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,1,2,0,3,1457807,14.6657,1,0,0,1,1,1,0,0,"119"
"16",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,49,1,2,0,1,1136087,2.6459,1,0,0,6,6,1,0,0,"119"
"17",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,11,59,125669,0,2,2384826,63.8453,1,0,0,1,1,1,0,0,"119"
"18",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,48,66873,0,3,1268949,18.178,1,0,0,8,8,1,0,0,"119"
"19",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,48,66873,0,3,2047982,9.4051,1,0,0,8,8,1,0,0,"119"
"20",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,48,66873,0,3,1907043,14.2442,1,0,0,8,8,1,0,0,"119"
"21",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,48,66873,0,3,2078365,11.0754,1,0,0,8,8,1,0,0,"119"
"22",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,2298750,24.2347,1,0,0,1,1,1,0,0,"119"
"23",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,13,2,0,3,1893526,10.4275,1,0,0,3,3,1,0,0,"119"
"24",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,13,59,53755,0,3,2431057,15.8052,1,0,0,1,1,1,0,0,"119"
"25",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,10,59,67055,0,1,2431057,15.8052,1,0,0,9,9,1,0,0,"119"
"26",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,10,59,67055,0,1,2230090,12.1369,1,0,0,9,9,1,0,0,"119"
"27",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,10,59,67055,0,1,2421588,27.3879,1,0,0,9,9,1,0,0,"119"
"28",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,14,106,2,0,3,2376313,47.642,1,0,0,5,5,1,0,0,"119"
"29",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,14,106,2,0,3,2324656,13.8306,1,0,0,5,5,1,0,0,"119"
"30",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,14,106,2,0,3,2106153,12.3866,1,0,0,5,5,1,0,0,"119"
"31",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,8,48,1,2,0,-1,2337288,0,1,0,0,14,14,1,0,0,"119"
"32",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,14,118,2,0,3,1557441,8.4217,1,0,0,4,4,1,0,0,"119"
"33",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,14,118,2,0,3,2090128,11.0754,1,0,0,4,4,1,0,0,"119"
"34",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,7,1,2,0,3,2102319,31.6027,1,0,0,1,1,1,0,0,"119"
"35",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,6,118,2,0,2,2259566,12.9954,1,0,0,3,3,1,0,0,"119"
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,8,2,106,2,0,2,2414680,9.4987,1,0,0,3,3,1,0,0,"119"
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,8,2,106,2,0,2,2414681,9.4987,1,0,0,3,3,1,0,0,"119"
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,8,2,106,2,0,2,2414682,9.4987,1,0,0,3,3,1,0,0,"119"
"39",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,2092548,7.3758,1,0,0,2,2,1,0,0,"119"
"40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,2362416,2.6459,1,0,0,2,2,1,0,0,"119"
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,-1,8,38,118,2,0,-1,2477721,10.529,1,0,0,6,6,1,0,0,"119"
"42",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,8,59,67145,0,2,2124848,12.2617,1,0,0,48,48,1,0,0,"119"
"43",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,8,59,67145,0,2,2043554,10.6305,1,0,0,48,48,1,0,0,"119"
"44",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,8,59,67145,0,2,2282058,6.0177,1,0,0,48,48,1,0,0,"119"
"45",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,8,59,67145,0,2,1902716,10.6305,1,0,0,48,48,1,0,0,"119"
"46",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,8,59,67145,0,2,1917172,5.6587,1,0,0,48,48,1,0,0,"119"
"47",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,8,59,67145,0,2,2052524,6.0099,1,0,0,48,48,1,0,0,"119"
"48",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,8,59,67145,0,2,1306909,7.446,1,0,0,48,48,1,0,0,"119"
"49",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,8,59,67145,0,2,1917173,10.6305,1,0,0,48,48,1,0,0,"119"
"50",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,8,59,67145,0,2,2312071,11.2783,1,0,0,48,48,1,0,0,"119"
"51",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,8,59,67145,0,2,2326477,9.5768,1,0,0,48,48,1,0,0,"119"
"52",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,8,59,67145,0,2,2243090,6.0177,1,0,0,48,48,1,0,0,"119"
"53",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,8,59,67145,0,2,1486923,6.0177,1,0,0,48,48,1,0,0,"119"
"54",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,8,59,67145,0,2,1280814,7.446,1,0,0,48,48,1,0,0,"119"
"55",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,2,118,2,0,3,1904011,14.7437,1,0,0,2,2,1,0,0,"119"
"56",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,2,118,2,0,3,2273659,12.6364,1,0,0,2,2,1,0,0,"119"
"57",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,2442020,10.1466,1,0,0,2,2,1,0,0,"119"
"58",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,2443647,10.1466,1,0,0,2,2,1,0,0,"119"
"59",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,15,59,67099,0,3,2217750,15.2901,1,0,0,2,2,1,0,0,"119"
"60",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,-1,82900,0,3,2386564,24.2347,1,0,0,2,2,1,0,0,"119"
"61",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,12,118,2,0,3,2446322,15.8052,1,0,0,6,6,1,0,0,"119"
"62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,8,19,118,2,0,3,2459993,8.3124,1,0,0,7,7,1,0,0,"119"
"63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,8,19,118,2,0,3,2459991,8.3124,1,0,0,7,7,1,0,0,"119"
"64",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,6,118,2,0,3,2277712,8.4217,1,0,0,1,1,1,0,0,"119"
"65",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,5,118,2,0,2,2260887,16.5155,1,0,0,1,1,1,0,0,"119"
"66",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,1,59,56010,0,1,2404306,10.529,1,0,0,2,2,1,0,0,"119"
"67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,8,3,118,2,0,3,2223758,6.3143,1,0,0,4,4,1,0,0,"119"
"68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,8,3,118,2,0,3,2223759,6.3143,1,0,0,4,4,1,0,0,"119"
"69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,8,3,118,2,0,3,2223760,6.3143,1,0,0,4,4,1,0,0,"119"
"70",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,8,3,118,2,0,3,2223761,6.3143,1,0,0,4,4,1,0,0,"119"
"71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,2339469,8.4217,1,0,0,5,5,1,0,0,"119"
"72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,2197878,1.4283,1,0,0,5,5,1,0,0,"119"
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,2197887,1.4283,1,0,0,5,5,1,0,0,"119"
"74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,2277506,1.4361,1,0,0,5,5,1,0,0,"119"
"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,2277412,3.161,1,0,0,5,5,1,0,0,"119"
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,8,15,125,2,0,3,2379387,6.3143,1,0,0,2,2,1,0,0,"119"
"77",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,-1,82900,0,3,2217903,33.1949,1,0,0,2,2,1,0,0,"119"
"78",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,-1,82900,0,3,2410317,42.1395,1,0,0,2,2,1,0,0,"119"
"79",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,2039418,10.529,1,0,0,2,2,1,0,0,"119"
"80",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,1896256,11.0754,1,0,0,2,2,1,0,0,"119"
"81",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,4,106,2,0,3,2425655,21.0658,1,0,0,2,2,1,0,0,"119"
"82",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,1789365,16.8511,1,0,0,1,1,1,0,0,"119"
"83",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,5,118,2,0,3,2172629,7.3758,1,0,0,22,22,1,0,0,"119"
"84",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,5,118,2,0,3,2328436,10.529,2,0,0,22,22,1,0,0,"119"
"85",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,5,118,2,0,3,1255833,8.4217,1,0,0,22,22,1,0,0,"119"
"86",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,5,118,2,0,3,1316132,5.3777,1,0,0,22,22,1,0,0,"119"
"87",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,5,118,2,0,3,1345169,8.4217,1,0,0,22,22,1,0,0,"119"
"88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,8,1,106,2,0,2,2451837,8.3982,1,0,0,2,2,1,0,0,"119"
"89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,9,8,1,106,2,0,2,2241975,8.3982,1,0,0,2,2,1,0,0,"119"
"90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,8,1,106,2,0,3,2419807,15.8052,1,0,0,1,1,1,0,0,"119"
"91",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,-1,82900,0,3,1481993,9.7563,1,0,0,2,2,1,0,0,"119"
"92",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,-1,82900,0,3,1317026,9.7563,1,0,0,2,2,1,0,0,"119"
"93",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,2411086,105.3604,1,0,0,1,1,1,0,0,"119"
"94",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,1876705,42.1395,1,0,0,1,1,1,0,0,"119"
"95",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,4,118,2,0,3,2267151,16.8511,1,0,0,1,1,1,0,0,"119"
"96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,8,11,118,2,0,1,2317034,6.3143,1,0,0,2,2,1,0,0,"119"
"97",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,48,66909,0,3,2318956,10.4275,1,0,0,1,1,1,0,0,"119"
"98",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,148,1,2,0,3,1885925,7.3758,1,0,0,18,18,1,0,0,"119"
"99",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,4,48,70098,0,1,1883859,9.4831,1,0,0,3,3,1,0,0,"119"
"100",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,2202089,7.3758,1,0,0,1,1,1,0,0,"119"
"101",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,13,59,53015,0,3,1468215,20.5663,1,0,0,8,8,1,0,0,"119"
"102",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,5,48,70098,0,1,1316214,9.4831,1,0,0,3,3,1,0,0,"119"
"103",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,36,106,2,0,1,1774855,43.201,1,0,0,2,2,1,0,0,"119"
"104",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,106,2,0,3,2396057,10.6695,1,0,0,1,1,1,0,0,"119"
"105",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,2,118,2,0,2,2361476,27.6611,1,0,0,1,1,1,0,0,"119"
"106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,2443421,8.4217,1,0,0,6,6,1,0,0,"119"
"107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,2336597,9.2646,1,0,0,6,6,1,0,0,"119"
"108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,8,4,118,2,0,1,2349430,8.3124,1,0,0,4,4,1,0,0,"119"
"109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,8,4,118,2,0,1,2386342,8.3124,1,0,0,4,4,1,0,0,"119"
"110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,8,4,118,2,0,1,2277053,8.3124,1,0,0,4,4,1,0,0,"119"
"111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,8,4,118,2,0,1,2381141,8.3124,1,0,0,4,4,1,0,0,"119"
"112",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,49,1,2,0,1,2443270,34.7715,1,0,0,3,3,1,0,0,"119"
"113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,8,9,118,2,0,3,2388622,13.6979,1,0,0,2,2,1,0,0,"119"
"114",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,21,118,2,0,3,2131226,10.529,1,0,0,6,6,1,0,0,"119"
"115",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,3,59,56667,0,3,2131226,10.529,1,0,0,1,1,1,0,0,"119"
"116",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,60,-1,82900,0,1,2395873,21.0658,1,0,0,8,8,1,0,0,"119"
"117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,8,60,-1,82900,0,1,2426378,10.5368,1,0,0,8,8,1,0,0,"119"
"118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,10,8,60,-1,82900,0,1,2426318,10.5368,1,0,0,8,8,1,0,0,"119"
"119",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,9,1,2,0,3,2057363,8.4217,1,0,0,1,1,1,0,0,"119"
"120",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,48,373,0,3,2217903,36.8789,1,0,0,1,1,1,0,0,"119"
"121",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,1,118,2,0,3,2352322,21.0658,1,0,0,1,1,1,0,0,"119"
"122",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,12,118,2,0,2,2217902,37.2457,1,0,0,1,1,1,0,0,"119"
"123",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,396,-1,82900,0,3,2334766,5.3855,1,0,0,122,122,1,0,0,"119"
"124",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,396,-1,82900,0,3,2017810,6.728,4,0,0,122,122,1,0,0,"119"
"125",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,396,-1,82900,0,3,2270116,6.728,1,0,0,122,122,1,0,0,"119"
"126",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,397,-1,82900,0,3,2270116,6.845,1,1,0,122,122,1,1,0,"119"
"127",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,397,-1,82900,0,3,2206470,6.845,1,0,0,122,122,1,0,0,"119"
"128",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,397,-1,82900,0,3,2017810,6.845,2,0,0,122,122,1,0,0,"119"
"129",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,397,-1,82900,0,3,2247509,6.166,1,0,0,122,122,1,0,0,"119"
